InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalSales,Month
629893,SKU_1908,USB Cable,-38,2023-09-16 05:00:00,92.18,,Australia,0.11,paypall,,Stationery,In-store,Not Returned,DHL,,High,-3502.84,9
156492,SKU_1129,Wall Clock,26,2023-09-16 06:00:00,30.04,,Germany,0.09,Credit Card,11.67,Accessories,In-store,Not Returned,Royal Mail,,Low,781.04,9
598342,SKU_1301,Wall Clock,-46,2023-09-16 07:00:00,-94.05,,United States,1.3422265334260042,Bank Transfer,,Accessories,Online,Returned,DHL,,High,4326.3,9
103321,SKU_1326,Wall Clock,2,2023-09-16 08:00:00,49.46,72457.0,United States,0.09,paypall,8.32,Apparel,Online,Returned,UPS,Amsterdam,Medium,98.92,9
799901,SKU_1383,T-shirt,40,2023-09-16 09:00:00,99.3,29566.0,Norway,0.35,paypall,17.83,Apparel,Online,Not Returned,UPS,Rome,Medium,3972.0,9
854880,SKU_1778,USB Cable,38,2023-09-16 10:00:00,59.92,88063.0,Italy,0.4,Credit Card,6.9,Stationery,Online,Returned,FedEx,Berlin,High,2276.96,9
596405,SKU_1750,Notebook,45,2023-09-16 11:00:00,16.62,,Sweden,0.18,paypall,20.2,Stationery,Online,Not Returned,UPS,,High,747.9000000000001,9
898602,SKU_1537,T-shirt,6,2023-09-16 12:00:00,74.92,57676.0,Norway,0.22,paypall,11.22,Stationery,Online,Not Returned,UPS,Paris,Medium,449.52,9
680333,SKU_1702,Blue Pen,38,2023-09-16 13:00:00,34.47,44871.0,Spain,0.24,Credit Card,9.22,Stationery,In-store,Not Returned,Royal Mail,London,Medium,1309.86,9
843588,SKU_1048,Office Chair,17,2023-09-16 14:00:00,59.45,62105.0,Italy,0.46,Bank Transfer,25.08,Electronics,In-store,Returned,FedEx,Amsterdam,Low,1010.6500000000001,9
590226,SKU_1318,USB Cable,5,2023-09-16 15:00:00,27.02,29131.0,Sweden,0.18,Credit Card,24.62,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low,135.1,9
352985,SKU_1020,Notebook,12,2023-09-16 16:00:00,72.43,,Portugal,0.42,Bank Transfer,10.89,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low,869.1600000000001,9
996972,SKU_1432,Headphones,34,2023-09-16 17:00:00,9.6,82076.0,Portugal,0.46,Bank Transfer,10.21,Electronics,In-store,Not Returned,FedEx,Berlin,Low,326.4,9
779174,SKU_1590,Office Chair,3,2023-09-16 18:00:00,56.5,82777.0,Norway,0.02,paypall,13.82,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium,169.5,9
354599,SKU_1591,Office Chair,42,2023-09-16 19:00:00,11.2,94471.0,United Kingdom,0.16,paypall,25.73,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low,470.4,9
725389,SKU_1008,Wireless Mouse,11,2023-09-16 20:00:00,91.3,14757.0,United Kingdom,0.22,paypall,17.76,Electronics,In-store,Not Returned,Royal Mail,Rome,High,1004.3,9
362962,SKU_1148,White Mug,18,2023-09-16 21:00:00,16.48,56685.0,Sweden,0.29,Bank Transfer,25.63,Stationery,Online,Not Returned,UPS,London,High,296.64,9
108434,SKU_1436,Wall Clock,49,2023-09-16 22:00:00,37.31,62904.0,Australia,0.45,Credit Card,9.58,Stationery,In-store,Not Returned,Royal Mail,London,Medium,1828.19,9
483638,SKU_1883,Blue Pen,22,2023-09-16 23:00:00,25.72,57963.0,United Kingdom,0.07,Bank Transfer,10.29,Electronics,In-store,Returned,DHL,Paris,High,565.8399999999999,9
811513,SKU_1498,Office Chair,4,2023-09-17 00:00:00,72.3,35590.0,United States,0.02,Bank Transfer,15.94,Apparel,Online,Not Returned,DHL,Paris,Medium,289.2,9
654859,SKU_1887,Desk Lamp,23,2023-09-17 01:00:00,7.42,78491.0,Italy,0.2,paypall,15.59,Apparel,In-store,Not Returned,DHL,London,Medium,170.66,9
402838,SKU_1054,Wall Clock,29,2023-09-17 02:00:00,20.35,40289.0,Netherlands,0.33,Bank Transfer,5.86,Stationery,Online,Not Returned,UPS,Amsterdam,Low,590.1500000000001,9
980858,SKU_1296,Blue Pen,47,2023-09-17 03:00:00,65.12,20258.0,Italy,0.45,Credit Card,12.66,Apparel,In-store,Not Returned,DHL,Amsterdam,High,3060.6400000000003,9
218792,SKU_1517,Wireless Mouse,28,2023-09-17 04:00:00,23.69,30196.0,United States,0.0,paypall,27.76,Furniture,In-store,Not Returned,DHL,London,Medium,663.32,9
145485,SKU_1768,Headphones,-16,2023-09-17 05:00:00,-70.8,,Australia,1.1781638525523077,paypall,,Stationery,In-store,Not Returned,FedEx,,High,1132.8,9
767429,SKU_1862,Wall Clock,43,2023-09-17 06:00:00,17.51,49953.0,Sweden,0.24,paypall,29.73,Accessories,Online,Not Returned,UPS,Berlin,Medium,752.9300000000001,9
157198,SKU_1703,Wall Clock,16,2023-09-17 07:00:00,65.99,67319.0,United States,0.32,paypall,24.77,Electronics,Online,Not Returned,DHL,Rome,High,1055.84,9
722604,SKU_1900,USB Cable,41,2023-09-17 08:00:00,47.36,68496.0,Netherlands,0.09,paypall,26.6,Stationery,Online,Not Returned,Royal Mail,Paris,Low,1941.76,9
451114,SKU_1228,Wall Clock,40,2023-09-17 09:00:00,3.41,15853.0,Norway,0.22,Credit Card,23.05,Accessories,In-store,Not Returned,Royal Mail,London,High,136.4,9
172928,SKU_1246,USB Cable,43,2023-09-17 10:00:00,61.49,17308.0,United States,0.42,Bank Transfer,11.72,Stationery,In-store,Returned,Royal Mail,Rome,Medium,2644.07,9
509318,SKU_1281,Wireless Mouse,45,2023-09-17 11:00:00,52.52,67432.0,Netherlands,0.35,Credit Card,29.79,Electronics,Online,Not Returned,FedEx,Amsterdam,Low,2363.4,9
449942,SKU_1768,White Mug,25,2023-09-17 12:00:00,32.27,68992.0,France,0.01,Bank Transfer,19.2,Furniture,In-store,Not Returned,DHL,Berlin,Medium,806.7500000000001,9
152290,SKU_1256,USB Cable,26,2023-09-17 13:00:00,80.33,65915.0,Germany,0.33,paypall,18.1,Apparel,Online,Not Returned,Royal Mail,London,Low,2088.58,9
746952,SKU_1092,White Mug,37,2023-09-17 14:00:00,43.9,14167.0,France,0.26,Credit Card,28.57,Accessories,Online,Not Returned,Royal Mail,Amsterdam,High,1624.3,9
354628,SKU_1213,Blue Pen,15,2023-09-17 15:00:00,54.55,29048.0,Portugal,0.46,Bank Transfer,24.53,Stationery,In-store,Not Returned,Royal Mail,London,High,818.25,9
636054,SKU_1805,USB Cable,27,2023-09-17 16:00:00,95.48,16462.0,France,0.14,Bank Transfer,25.22,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Medium,2577.96,9
974679,SKU_1552,Office Chair,32,2023-09-17 17:00:00,68.02,94685.0,Sweden,0.24,Credit Card,20.55,Electronics,Online,Not Returned,FedEx,Paris,Low,2176.64,9
113292,SKU_1978,USB Cable,33,2023-09-17 18:00:00,5.74,66677.0,Netherlands,0.47,Credit Card,20.1,Furniture,Online,Not Returned,DHL,Amsterdam,Medium,189.42000000000002,9
317295,SKU_1667,White Mug,8,2023-09-17 19:00:00,83.46,45716.0,United Kingdom,0.09,Bank Transfer,24.96,Stationery,In-store,Not Returned,FedEx,Rome,Low,667.68,9
802991,SKU_1132,USB Cable,6,2023-09-17 20:00:00,18.08,97137.0,United States,0.1,Credit Card,12.71,Electronics,In-store,Not Returned,UPS,London,Medium,108.47999999999999,9
356817,SKU_1916,Office Chair,32,2023-09-17 21:00:00,67.38,75384.0,Portugal,0.03,Bank Transfer,29.35,Furniture,In-store,Not Returned,FedEx,London,Low,2156.16,9
608906,SKU_1496,Wireless Mouse,45,2023-09-17 22:00:00,86.31,36827.0,United States,0.25,Credit Card,13.03,Apparel,Online,Not Returned,FedEx,Amsterdam,High,3883.9500000000003,9
172944,SKU_1830,Blue Pen,41,2023-09-17 23:00:00,89.17,89301.0,Australia,0.03,paypall,14.73,Electronics,Online,Not Returned,Royal Mail,Rome,Medium,3655.9700000000003,9
468590,SKU_1085,Wall Clock,8,2023-09-18 00:00:00,16.57,14879.0,Italy,0.05,Credit Card,18.94,Stationery,In-store,Not Returned,FedEx,Berlin,Medium,132.56,9
134533,SKU_1595,Notebook,3,2023-09-18 01:00:00,48.04,89683.0,Portugal,0.13,Bank Transfer,5.26,Apparel,Online,Not Returned,Royal Mail,London,High,144.12,9
967205,SKU_1395,Office Chair,22,2023-09-18 02:00:00,44.29,14861.0,Germany,0.3,Credit Card,29.38,Accessories,In-store,Not Returned,UPS,Rome,Low,974.38,9
224433,SKU_1901,Wall Clock,38,2023-09-18 03:00:00,48.08,68003.0,Portugal,0.26,Bank Transfer,25.45,Accessories,In-store,Not Returned,Royal Mail,Paris,High,1827.04,9
498994,SKU_1924,USB Cable,36,2023-09-18 04:00:00,12.98,69836.0,Spain,0.31,Credit Card,18.61,Apparel,Online,Not Returned,UPS,Amsterdam,High,467.28000000000003,9
659347,SKU_1876,Blue Pen,43,2023-09-18 05:00:00,69.17,79445.0,Netherlands,0.08,Bank Transfer,14.08,Stationery,In-store,Not Returned,UPS,London,Low,2974.31,9
484562,SKU_1759,Desk Lamp,32,2023-09-18 06:00:00,60.33,39535.0,France,0.09,Bank Transfer,12.43,Accessories,In-store,Not Returned,DHL,Berlin,Medium,1930.56,9
235938,SKU_1871,Backpack,25,2023-09-18 07:00:00,79.18,32735.0,United States,0.19,Credit Card,8.06,Stationery,In-store,Not Returned,UPS,London,High,1979.5000000000002,9
960397,SKU_1956,Wall Clock,28,2023-09-18 08:00:00,93.16,33297.0,Spain,0.28,Bank Transfer,7.58,Apparel,Online,Not Returned,FedEx,Paris,Medium,2608.48,9
684949,SKU_1546,Wireless Mouse,-6,2023-09-18 09:00:00,-35.02,,Sweden,0.3,paypall,,Stationery,Online,Not Returned,DHL,,Low,210.12,9
929784,SKU_1248,Backpack,30,2023-09-18 10:00:00,70.25,79256.0,Belgium,0.02,Credit Card,13.75,Accessories,Online,Not Returned,FedEx,Rome,High,2107.5,9
472195,SKU_1842,Wireless Mouse,-34,2023-09-18 11:00:00,54.99,,United Kingdom,0.44,Credit Card,,Furniture,Online,Not Returned,FedEx,,High,-1869.66,9
974805,SKU_1636,T-shirt,42,2023-09-18 12:00:00,94.46,54243.0,Norway,0.36,Credit Card,25.13,Stationery,Online,Not Returned,FedEx,Berlin,Low,3967.3199999999997,9
281808,SKU_1563,Backpack,16,2023-09-18 13:00:00,79.1,39451.0,Norway,0.27,Credit Card,12.83,Furniture,Online,Not Returned,DHL,Rome,Low,1265.6,9
134075,SKU_1288,Office Chair,27,2023-09-18 14:00:00,22.49,80766.0,Australia,0.12,paypall,8.72,Apparel,Online,Not Returned,UPS,London,Low,607.2299999999999,9
593605,SKU_1408,Desk Lamp,10,2023-09-18 15:00:00,30.92,87040.0,Spain,0.34,Credit Card,13.86,Apparel,Online,Not Returned,Royal Mail,Berlin,High,309.20000000000005,9
716219,SKU_1781,Notebook,23,2023-09-18 16:00:00,50.76,28089.0,Norway,0.48,Bank Transfer,13.25,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,1167.48,9
837311,SKU_1732,White Mug,20,2023-09-18 17:00:00,23.95,75859.0,Italy,0.29,Credit Card,11.07,Electronics,In-store,Not Returned,DHL,London,High,479.0,9
328594,SKU_1308,Blue Pen,26,2023-09-18 18:00:00,40.24,45096.0,Sweden,0.37,Bank Transfer,9.93,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Low,1046.24,9
648392,SKU_1060,White Mug,35,2023-09-18 19:00:00,50.68,12210.0,France,0.44,paypall,7.58,Furniture,In-store,Not Returned,DHL,Paris,High,1773.8,9
952259,SKU_1503,Wall Clock,19,2023-09-18 20:00:00,94.0,36790.0,Italy,0.16,Bank Transfer,20.41,Apparel,In-store,Not Returned,UPS,Amsterdam,Low,1786.0,9
693510,SKU_1780,Office Chair,18,2023-09-18 21:00:00,8.19,,Sweden,0.38,Credit Card,27.47,Apparel,Online,Not Returned,DHL,,Low,147.42,9
341955,SKU_1526,USB Cable,48,2023-09-18 22:00:00,81.67,10304.0,Belgium,0.15,Bank Transfer,13.11,Furniture,Online,Not Returned,FedEx,Berlin,High,3920.16,9
494858,SKU_1310,Headphones,30,2023-09-18 23:00:00,47.54,57902.0,Belgium,0.49,Credit Card,27.55,Furniture,In-store,Not Returned,DHL,Berlin,Medium,1426.2,9
983445,SKU_1692,Wall Clock,23,2023-09-19 00:00:00,88.36,83065.0,Belgium,0.29,Credit Card,26.17,Electronics,In-store,Not Returned,DHL,Berlin,Medium,2032.28,9
949277,SKU_1199,Blue Pen,19,2023-09-19 01:00:00,5.72,44114.0,Germany,0.23,Bank Transfer,8.66,Accessories,In-store,Not Returned,Royal Mail,London,Medium,108.67999999999999,9
320758,SKU_1814,Notebook,36,2023-09-19 02:00:00,56.8,35262.0,Italy,0.19,Credit Card,22.78,Apparel,In-store,Not Returned,FedEx,Paris,High,2044.8,9
108769,SKU_1940,USB Cable,37,2023-09-19 03:00:00,65.32,,Netherlands,0.25,paypall,27.86,Furniture,In-store,Not Returned,UPS,Paris,High,2416.8399999999997,9
719657,SKU_1352,Notebook,15,2023-09-19 04:00:00,92.51,65299.0,Belgium,0.37,paypall,28.19,Stationery,In-store,Not Returned,Royal Mail,Paris,High,1387.65,9
562661,SKU_1074,White Mug,42,2023-09-19 05:00:00,55.48,96076.0,Germany,0.36,Bank Transfer,15.57,Accessories,In-store,Not Returned,Royal Mail,Rome,Medium,2330.16,9
150375,SKU_1959,Notebook,33,2023-09-19 06:00:00,83.58,24838.0,Germany,0.37,paypall,10.79,Furniture,In-store,Not Returned,UPS,Paris,Medium,2758.14,9
112268,SKU_1755,White Mug,24,2023-09-19 07:00:00,97.66,45503.0,Italy,0.05,paypall,22.95,Furniture,In-store,Not Returned,UPS,Rome,Low,2343.84,9
241916,SKU_1270,Notebook,27,2023-09-19 08:00:00,32.39,32984.0,Portugal,0.04,Credit Card,16.67,Electronics,Online,Not Returned,FedEx,Amsterdam,High,874.53,9
436318,SKU_1020,Notebook,33,2023-09-19 09:00:00,99.3,79022.0,Norway,0.32,Credit Card,5.95,Accessories,In-store,Not Returned,UPS,Rome,Low,3276.9,9
816123,SKU_1035,Desk Lamp,-27,2023-09-19 10:00:00,-18.41,,Sweden,0.35,paypall,,Furniture,Online,Not Returned,FedEx,,Low,497.07,9
989109,SKU_1197,Notebook,34,2023-09-19 11:00:00,68.82,57230.0,Belgium,0.46,Credit Card,11.91,Stationery,In-store,Not Returned,DHL,Paris,High,2339.8799999999997,9
766593,SKU_1152,Wall Clock,9,2023-09-19 12:00:00,65.5,26550.0,Italy,0.13,Credit Card,29.64,Stationery,In-store,Not Returned,DHL,Berlin,Medium,589.5,9
348339,SKU_1043,Notebook,28,2023-09-19 13:00:00,13.91,92094.0,Australia,0.24,Credit Card,10.65,Accessories,Online,Returned,DHL,Rome,Low,389.48,9
916928,SKU_1640,White Mug,13,2023-09-19 14:00:00,9.85,83622.0,Spain,0.03,paypall,12.69,Stationery,Online,Not Returned,FedEx,Rome,Low,128.04999999999998,9
511022,SKU_1553,Office Chair,35,2023-09-19 15:00:00,60.61,76375.0,Sweden,0.21,Bank Transfer,26.78,Accessories,Online,Not Returned,UPS,Berlin,Low,2121.35,9
795686,SKU_1954,USB Cable,43,2023-09-19 16:00:00,42.31,84182.0,Australia,0.21,Credit Card,22.17,Apparel,In-store,Not Returned,FedEx,Amsterdam,Low,1819.3300000000002,9
178807,SKU_1544,White Mug,34,2023-09-19 17:00:00,9.31,11199.0,Spain,0.31,Credit Card,15.79,Stationery,Online,Not Returned,Royal Mail,Paris,Low,316.54,9
794873,SKU_1870,Headphones,17,2023-09-19 18:00:00,75.45,16982.0,Netherlands,0.03,Credit Card,10.59,Accessories,In-store,Not Returned,UPS,Paris,Medium,1282.65,9
807121,SKU_1509,Headphones,16,2023-09-19 19:00:00,11.6,77681.0,Italy,0.02,paypall,6.49,Stationery,Online,Not Returned,Royal Mail,Paris,High,185.6,9
905897,SKU_1415,Backpack,32,2023-09-19 20:00:00,81.4,55779.0,United States,0.34,paypall,14.82,Furniture,Online,Not Returned,FedEx,Berlin,Medium,2604.8,9
532718,SKU_1961,Headphones,19,2023-09-19 21:00:00,11.05,63810.0,Australia,0.2,Bank Transfer,18.85,Apparel,In-store,Returned,DHL,Amsterdam,High,209.95000000000002,9
763610,SKU_1408,Wall Clock,38,2023-09-19 22:00:00,71.71,,Italy,0.16,paypall,21.96,Electronics,In-store,Not Returned,Royal Mail,,Medium,2724.9799999999996,9
684791,SKU_1295,Wireless Mouse,25,2023-09-19 23:00:00,87.14,61038.0,Belgium,0.08,paypall,16.3,Stationery,In-store,Not Returned,UPS,Rome,High,2178.5,9
862314,SKU_1953,USB Cable,45,2023-09-20 00:00:00,85.58,45820.0,Italy,0.48,Credit Card,29.47,Electronics,Online,Returned,DHL,Rome,Low,3851.1,9
121310,SKU_1864,Backpack,2,2023-09-20 01:00:00,75.25,,France,0.35,Bank Transfer,17.48,Furniture,In-store,Not Returned,FedEx,,Medium,150.5,9
354740,SKU_1626,Wall Clock,1,2023-09-20 02:00:00,19.65,42905.0,Norway,0.29,Credit Card,23.39,Electronics,Online,Not Returned,DHL,London,Low,19.65,9
884487,SKU_1869,T-shirt,42,2023-09-20 03:00:00,47.9,,United States,0.12,Credit Card,25.97,Apparel,In-store,Returned,DHL,,Low,2011.8,9
492445,SKU_1202,T-shirt,40,2023-09-20 04:00:00,36.07,34516.0,Spain,0.24,Credit Card,16.47,Electronics,In-store,Not Returned,FedEx,London,High,1442.8,9
346501,SKU_1575,Notebook,-15,2023-09-20 05:00:00,46.3,,Netherlands,0.47,paypall,,Stationery,In-store,Not Returned,FedEx,,Low,-694.5,9
979950,SKU_1914,USB Cable,4,2023-09-20 06:00:00,74.87,61254.0,Australia,0.08,paypall,5.43,Apparel,Online,Not Returned,DHL,Paris,Medium,299.48,9
656494,SKU_1984,Backpack,4,2023-09-20 07:00:00,85.85,77048.0,Belgium,0.23,Credit Card,25.55,Stationery,In-store,Returned,UPS,Rome,High,343.4,9
109764,SKU_1795,Wireless Mouse,15,2023-09-20 08:00:00,66.07,81160.0,Portugal,0.33,Credit Card,7.64,Electronics,Online,Not Returned,UPS,Amsterdam,Low,991.05,9
286668,SKU_1969,Backpack,24,2023-09-20 09:00:00,2.38,64849.0,Norway,0.31,Credit Card,24.64,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium,57.12,9
340269,SKU_1734,Backpack,44,2023-09-20 10:00:00,13.56,36615.0,Portugal,0.46,Credit Card,21.79,Apparel,In-store,Not Returned,FedEx,Paris,Low,596.64,9
334099,SKU_1847,Headphones,35,2023-09-20 11:00:00,34.76,,Australia,0.09,Bank Transfer,22.29,Furniture,In-store,Not Returned,FedEx,Berlin,Medium,1216.6,9
320651,SKU_1367,Notebook,22,2023-09-20 12:00:00,90.92,28917.0,United Kingdom,0.39,Bank Transfer,20.57,Electronics,In-store,Not Returned,DHL,Paris,High,2000.24,9
596723,SKU_1425,Desk Lamp,5,2023-09-20 13:00:00,60.89,81994.0,Australia,0.31,Bank Transfer,18.01,Stationery,Online,Not Returned,UPS,Rome,Low,304.45,9
234048,SKU_1209,Blue Pen,12,2023-09-20 14:00:00,80.46,43966.0,Belgium,0.01,Credit Card,28.5,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium,965.52,9
238498,SKU_1597,White Mug,30,2023-09-20 15:00:00,46.49,76906.0,Germany,0.36,paypall,24.57,Apparel,In-store,Not Returned,FedEx,Amsterdam,Medium,1394.7,9
650998,SKU_1945,Notebook,1,2023-09-20 16:00:00,93.26,76229.0,Norway,0.12,Bank Transfer,29.13,Apparel,In-store,Not Returned,UPS,Rome,High,93.26,9
927819,SKU_1738,T-shirt,21,2023-09-20 17:00:00,28.48,60457.0,Sweden,0.45,Credit Card,19.32,Stationery,In-store,Not Returned,FedEx,Rome,Low,598.08,9
540686,SKU_1459,T-shirt,36,2023-09-20 18:00:00,86.41,,Netherlands,0.27,Credit Card,20.72,Apparel,In-store,Not Returned,UPS,London,High,3110.7599999999998,9
237558,SKU_1361,USB Cable,-2,2023-09-20 19:00:00,18.12,,Belgium,0.46,Credit Card,,Stationery,Online,Returned,Royal Mail,,Medium,-36.24,9
794618,SKU_1475,Blue Pen,27,2023-09-20 20:00:00,72.83,,United States,0.14,paypall,18.01,Apparel,Online,Returned,UPS,Paris,Low,1966.4099999999999,9
474562,SKU_1303,Notebook,5,2023-09-20 21:00:00,68.74,38479.0,Australia,0.06,Bank Transfer,21.62,Stationery,Online,Not Returned,Royal Mail,Rome,High,343.7,9
347704,SKU_1184,Backpack,2,2023-09-20 22:00:00,12.08,,Netherlands,0.09,Credit Card,16.7,Apparel,In-store,Not Returned,DHL,London,Low,24.16,9
384767,SKU_1264,Office Chair,3,2023-09-20 23:00:00,84.27,98804.0,United Kingdom,0.07,Bank Transfer,6.8,Stationery,In-store,Not Returned,DHL,Amsterdam,Medium,252.81,9
385950,SKU_1413,Blue Pen,15,2023-09-21 00:00:00,82.95,84676.0,Portugal,0.42,paypall,17.93,Apparel,In-store,Not Returned,Royal Mail,London,Low,1244.25,9
355223,SKU_1401,Wireless Mouse,2,2023-09-21 01:00:00,86.82,,Norway,0.01,Bank Transfer,29.54,Electronics,Online,Not Returned,DHL,Rome,High,173.64,9
738450,SKU_1172,White Mug,5,2023-09-21 02:00:00,26.78,84847.0,Portugal,0.06,Credit Card,28.76,Furniture,Online,Not Returned,Royal Mail,Berlin,Medium,133.9,9
260229,SKU_1727,T-shirt,49,2023-09-21 03:00:00,15.18,95957.0,Sweden,0.03,Bank Transfer,20.95,Furniture,Online,Not Returned,UPS,Berlin,Medium,743.8199999999999,9
629809,SKU_1877,Office Chair,46,2023-09-21 04:00:00,46.56,48922.0,France,0.5,paypall,8.45,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium,2141.76,9
899323,SKU_1082,White Mug,43,2023-09-21 05:00:00,85.99,45126.0,Portugal,0.31,paypall,8.82,Stationery,In-store,Not Returned,FedEx,Berlin,Low,3697.5699999999997,9
706619,SKU_1589,Notebook,40,2023-09-21 06:00:00,80.14,90749.0,Italy,0.13,Bank Transfer,22.33,Furniture,In-store,Not Returned,FedEx,Amsterdam,High,3205.6,9
122474,SKU_1321,Headphones,44,2023-09-21 07:00:00,69.28,12998.0,Norway,0.41,Credit Card,23.2,Electronics,Online,Not Returned,UPS,Amsterdam,High,3048.32,9
781867,SKU_1906,Backpack,21,2023-09-21 08:00:00,98.48,35375.0,France,0.24,Credit Card,21.44,Apparel,In-store,Not Returned,UPS,Amsterdam,Low,2068.08,9
110687,SKU_1345,Headphones,32,2023-09-21 09:00:00,65.28,85723.0,Belgium,0.09,Bank Transfer,22.99,Apparel,In-store,Not Returned,DHL,Rome,Medium,2088.96,9
722838,SKU_1071,Headphones,18,2023-09-21 10:00:00,90.05,58751.0,Sweden,0.46,paypall,6.14,Accessories,Online,Not Returned,FedEx,Paris,Low,1620.8999999999999,9
504225,SKU_1450,Wireless Mouse,30,2023-09-21 11:00:00,46.11,72669.0,Belgium,0.1,Bank Transfer,7.9,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,1383.3,9
450906,SKU_1782,Headphones,4,2023-09-21 12:00:00,79.4,82059.0,Italy,0.33,Credit Card,11.49,Electronics,Online,Not Returned,DHL,Paris,Medium,317.6,9
712772,SKU_1876,Headphones,26,2023-09-21 13:00:00,68.84,97720.0,United Kingdom,0.3,Bank Transfer,12.0,Electronics,Online,Not Returned,UPS,Amsterdam,Medium,1789.8400000000001,9
986907,SKU_1807,Office Chair,40,2023-09-21 14:00:00,5.72,46753.0,United States,0.14,Bank Transfer,24.5,Electronics,Online,Not Returned,DHL,Amsterdam,High,228.79999999999998,9
406435,SKU_1652,Office Chair,33,2023-09-21 15:00:00,37.91,61408.0,United Kingdom,0.43,paypall,14.66,Apparel,In-store,Not Returned,Royal Mail,London,High,1251.03,9
148296,SKU_1207,USB Cable,37,2023-09-21 16:00:00,82.49,65918.0,Italy,0.42,Bank Transfer,9.34,Furniture,In-store,Not Returned,DHL,London,High,3052.1299999999997,9
606796,SKU_1341,Wall Clock,8,2023-09-21 17:00:00,38.39,34890.0,United Kingdom,0.27,Bank Transfer,24.11,Accessories,Online,Not Returned,FedEx,Rome,Low,307.12,9
615182,SKU_1032,Wall Clock,8,2023-09-21 18:00:00,30.02,28424.0,Sweden,0.31,paypall,24.86,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Medium,240.16,9
664513,SKU_1381,Wall Clock,42,2023-09-21 19:00:00,3.62,13251.0,Portugal,0.33,Bank Transfer,28.43,Stationery,Online,Not Returned,UPS,Paris,High,152.04,9
580854,SKU_1385,Backpack,32,2023-09-21 20:00:00,16.33,,France,0.41,Bank Transfer,10.55,Electronics,Online,Not Returned,FedEx,Berlin,Low,522.56,9
134828,SKU_1108,Office Chair,42,2023-09-21 21:00:00,16.59,40243.0,Sweden,0.13,Credit Card,5.28,Electronics,Online,Not Returned,DHL,Paris,Low,696.78,9
529318,SKU_1988,Wireless Mouse,25,2023-09-21 22:00:00,93.13,89636.0,Belgium,0.38,paypall,5.49,Electronics,In-store,Not Returned,UPS,London,Medium,2328.25,9
342463,SKU_1877,T-shirt,7,2023-09-21 23:00:00,14.15,68859.0,Australia,0.35,paypall,14.81,Accessories,Online,Not Returned,Royal Mail,Rome,High,99.05,9
920144,SKU_1161,Office Chair,17,2023-09-22 00:00:00,49.46,16189.0,Sweden,0.22,Credit Card,20.58,Accessories,In-store,Not Returned,FedEx,Berlin,Low,840.82,9
